MTX,1994-08-22,13.5176,13.5103,13.4221,13.3747,13.3092,13.1161,13.0718,13.0243,12.9114,12.7755,13.3092,13.5176,12.7755,13.1161,12.7755,13.5176,0.2084,0.3406,0.7421,96,0
MTX,1994-07-11,13.6196,13.4478,13.1621,13.0934,13.0223,12.9012,12.8742,12.8383,12.7361,12.602,13.0223,13.6196,12.602,12.9012,12.602,13.6196,0.5973,0.2992,1.0176,90,0
MTX,1994-08-29,13.6983,13.6332,13.5052,13.4523,13.3804,13.1653,13.1166,13.066,12.9493,12.8117,13.3804,13.6983,12.8117,13.1653,12.8117,13.6983,0.3179,0.3536,0.8866,97,0
MTX,1994-09-06,13.8179,13.7347,13.5838,13.527,13.45,13.2151,13.1622,13.1085,12.9881,12.8486,13.45,13.8179,12.8486,13.2151,12.8486,13.8179,0.3679,0.3665,0.9693,98,0
MTX,1994-09-19,13.893,13.8409,13.6988,13.6422,13.5634,13.3051,13.2458,13.1873,13.061,12.9188,13.5634,13.893,12.9188,13.3051,12.9188,13.893,0.3296,0.3863,0.9742,100,0
MTX,1994-09-12,13.907,13.8218,13.6588,13.5992,13.5183,13.2655,13.2085,13.1518,13.0276,12.8862,13.5183,13.907,12.8862,13.2655,12.8862,13.907,0.3887,0.3793,1.0208,99,0
MTX,1994-10-17,14.1068,14.0537,13.9145,13.8588,13.7786,13.4857,13.4154,13.3482,13.2107,13.0629,13.7786,14.1068,13.0629,13.4857,13.0629,14.1068,0.3282,0.4228,1.0439,104,0
MTX,1994-09-26,13.886,13.8536,13.7316,13.6786,13.6029,13.3421,13.281,13.221,13.0931,12.9503,13.6029,13.886,12.9503,13.3421,12.9503,13.886,0.2831,0.3918,0.9357,101,0
MTX,1994-10-31,13.8335,13.8981,13.8757,13.8423,13.7847,13.5265,13.4584,13.3926,13.2572,13.1115,13.7847,13.8981,13.1115,13.5265,13.1115,13.8981,0.1134,0.415,0.7866,106,0
MTX,1994-10-03,13.9703,13.9206,13.7903,13.7365,13.6594,13.3881,13.324,13.2617,13.1308,12.9865,13.6594,13.9703,12.9865,13.3881,12.9865,13.9703,0.3109,0.4016,0.9838,102,0
MTX,1994-10-10,14.1003,14.0239,13.8703,13.8125,13.7308,13.4424,13.3744,13.309,13.1739,13.0273,13.7308,14.1003,13.0273,13.4424,13.0273,14.1003,0.3695,0.4151,1.073,103,0
